,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Justin Chang,85.696153846153848,86.739130434782609,15.794116149514227,50.963406734337703,83.837500000000006,87.222222222222229,84.642857142857139,85.283018867924525,88.979591836734699,83.798742138364787,75.589854152293995,88.333333333333329,,18.341554238145555,84.206185567010309,84.84375,83.007936507936506,84.77272727272728,84.21052631578948,87.466019417475735,86.040322580645167,85.370370370370367,87.526315789473685,87.720588235294116,74.125499053536018,16.303603767240492,39.510191592124542,56.012482793332794,88.888888888888886,38.89683001503149,27.132630627576976,83.938650306748471,55.270173500619769,15.284628531787963,80.083273246053025,71.658445761854438,,88.557377049180332,85.897435897435898,58.447808132173343,0.0,84.614107883817425,51.035186180442409,78.488142989202387,44.217091491486727,70.915321139138911,42.144204364932847,84.794117647058826,88.252747252747255,85.714285714285708,88.981481481481481,88.25,86.918238993710688,85.769230769230774,68.473625950216459,47.374434429102656,77.093449804509618,19.360529473598085,89.75,18.341554238145555,80.476599366409417,70.771278808414905,56.777541868818481,83.566666666666663,0.0,77.00253990164299,89.714285714285708,80.254286746342345,79.83720930232559,85.211267605633807,,34.645158005386051,55.987967961666776,54.159399402307642,57.55486332769668,81.446051669659525,,,,32.607207534480985,76.810896661570951,73.215277777777771,90.465116279069775,90.0,0.0,86.956521739130437,87.054545454545462,,42.587770089450537,16.303603767240492,,85.754716981132077,62.650906887944217,86.18539325842697,83.850587331673722,16.099808720149987,74.935380871832265,88.806451612903231,41.039227607850684,86.666666666666671,71.761738571659933,60.883133471013899,69.580391102523308,51.203505581489679,54.911276270096259,40.127143373171172,51.178745072651814,57.070467120181675,49.904312156287702,84.030303030303031,15.284628531787963,,80.124378109452735,,86.649484536082468,,0.0,84.707317073170728,,43.636811602857549,89.25,76.955022284082702,,83.939393939393938,86.969696969696969,61.796491737754629,40.505701329521841,,,,24.117893891179534,35.154645623112316,43.636811602857549,52.263820423226875,29.716690687346212,27.886314811676336,87.195121951219505,81.768518571745034,18.341554238145555,13.246678060882902,69.401155066013231,43.022208622535615,62.709627475144316,38.802190525943821,39.18074848229449,15.794116149514227,,51.967737008079077,58.859145805854816,39.748585416820504,85.857142857142861,82.62222222222222,50.673931099300873,25.552662053670321,,,82.851351351351354,100,85.943396226415089,91.25,83.431372549019613,82.383333333333326,91.151515151515156,45.041618415021979,,,84.285714285714292,50.673931099300873,83.584905660377359,83.529411764705884,78.727108075835318,84.449541284403665,84.82352941176471,87.18518518518519,83.637795275590548,67.560469442442056,87.828571428571422,74.970421399197647,,83.085106382978722,82.73684210526315,87.732142857142861,,,79.525000000000006,88.0,0.0,26.917292289262871,84.462686567164184
Peter Rainer,84.934653465346543,83.416666666666671,29.957871922304406,66.021518183649192,82.993589743589752,82.65384615384616,84.393258426966298,80.980582524271853,86.818965517241381,84.995348837209306,86.459859580172918,83.333333333333329,17.933964143964541,70.315395233887983,84.498525073746308,84.995594713656388,83.787878787878782,86.15384615384616,80.835051546391753,88.540145985401466,86.633597883597886,85.969999999999999,87.75555555555556,85.503144654088047,79.232180264195534,85.890909090909091,83.633802816901408,49.904312156287702,88.72727272727272,0.0,15.284628531787963,81.769067796610173,33.626182769933514,16.201706243695241,85.955752212389385,81.205561359611309,0.0,87.13147410358566,83.57692307692308,83.118531109141898,13.552370631518659,87.099999999999994,36.68310847629111,82.327849473169621,50.59212044021816,58.221354357480713,67.227932267171624,85.337209302325576,85.733333333333334,84.13513513513513,86.333333333333329,85.27272727272728,87.284000000000006,85.844522968197879,64.821623065058617,68.882725916591085,83.520714212008386,59.981534838055708,85.771929824561397,39.803555557031494,73.349544564703208,76.40625,59.926277518258793,83.652542372881356,0.0,79.096774193548384,88.432432432432435,82.889614711689958,81.05263157894737,84.736263736263737,27.778645642519287,86.532258064516128,43.155607023976543,79.44196575259113,56.269796001209151,70.564035055087757,,,,17.016886432057266,78.460354942887449,79.328125,86.10526315789474,85.083333333333329,14.571345866971191,84.713114754098356,86.390243902439025,0.0,18.239656714600301,34.543260481840797,,83.255102040816325,59.787237068535646,84.920634920634924,81.677419354838705,17.83206662041929,84.087500000000006,85.937984496124031,84.41262861912837,85.235772357723576,83.5,82.888414548881286,86.171428571428578,63.163399552941286,45.744021821104191,45.770002283239499,34.747055528931298,83.835622644311727,15.692218625968975,83.389610389610397,43.022208622535615,0.0,80.49925037481259,,86.66796875,36.173620858564846,,87.879999999999995,,17.933964143964541,83.319148936170208,44.953817989261701,,82.474358974358978,84.018348623853214,70.784314590855672,52.655545292009535,,0.0,0.0,37.929783928439562,59.361601928587717,55.629070731143273,46.505591605648704,24.333232229493635,39.275387971382159,86.279069767441854,86.761904761904759,,0.0,71.286883450496674,,47.159448781123558,51.082591833972657,,13.246678060882902,,75.585883850807605,53.28935980120027,17.118783955602517,86.211886304909555,79.085308056872037,28.209322319147489,61.936348136330594,,,82.269874476987439,85.943396226415089,100,86.217391304347828,83.314102564102569,85.661290322580641,83.200000000000003,67.863750681138555,84.288888888888891,0.0,83.640845070422529,61.838765502359749,84.110638297872342,84.375,83.418604651162795,84.474999999999994,86.628865979381445,86.040632054176072,84.575438596491225,75.997268764404069,89.489795918367349,83.242424242424249,,80.96987951807229,80.212121212121218,87.016793893129773,,18.13775919105505,83.082191780821915,86.274193548387103,38.802190525943821,0.0,84.875
David Rooney,89.794520547945211,36.68310847629111,0.0,80.0,77.282058656425249,86.36363636363636,55.513384387365335,72.463110058085803,91.463414634146346,84.166666666666671,39.464666949557504,73.500413136468282,,60.252331835067253,69.112309593704055,83.571428571428569,82.327868852459019,68.929038364883894,71.899210278673863,86.260000000000005,89.147058823529406,80.392979637265114,62.587861208202291,87.114285714285714,50.05715844160558,,71.328266481677161,47.412229910549456,0.0,0.0,0.0,87.128205128205124,0.0,,84.66101694915254,30.147367363974418,,,66.742877922140764,0.0,19.360529473598085,83.074074074074076,30.470374871445571,29.070675672403901,38.456586483001225,44.690416711980873,,51.891313865420138,75.817671675356976,60.252331835067253,71.127642459914767,90.3125,87.776315789473685,72.664972018596515,54.478434107508001,53.496199861257871,54.489700715824092,27.993983980833388,76.725645943855554,30.569257063575925,52.491573569469466,71.343790709167479,,55.242587390353791,,45.606537989370793,64.536121479274726,55.024662714436673,76.256766996420893,84.888888888888886,27.993983980833388,68.797940822245707,0.0,57.042125124331896,14.775140914061698,32.301514963845229,,,27.993983980833388,,51.818181156381861,74.019999999999996,72.445972334024987,72.720052365733764,,73.315617235239756,84.666666666666671,,17.322579002693026,43.022208622535615,,0.0,49.168238425754986,83.808823529411768,72.856729334855956,17.526374049783531,35.154645623112316,87.150000000000006,0.0,32.300750747115444,41.266200107330079,58.221354357480713,52.308574037988002,42.587770089450537,0.0,66.119082949521101,0.0,51.12708243883074,26.378946443477616,76.043640202132394,,,79.831460674157299,,83.977777777777774,64.492601185669002,,61.370198538782013,,13.246678060882902,0.0,0.0,,61.528584403773742,18.341554238145555,40.651597127008145,29.448384304578141,,0.0,0.0,,0.0,17.016886432057266,0.0,19.054836902962325,19.360529473598085,87.361830332460713,76.628515946883596,,,42.144204364932847,18.341554238145555,17.322579002693026,18.54534928523606,,0.0,0.0,16.303603767240492,40.694980307697179,0.0,22.610525522980815,41.073538264047848,0.0,51.568014049948772,26.917292289262871,,81.114384083597756,91.25,86.217391304347828,100,84.739637212334387,73.237483919349089,84.706896551724142,50.183538217694732,,0.0,85.555555555555557,0.0,85.675675675675677,79.423375143127203,80.78947368421052,20.672480478153886,81.3125,87.948717948717956,84.155555555555551,84.56253471121191,75.65891123235042,87.27272727272728,,83.333333333333329,82.121121179549093,87.098765432098759,,,70.184923651923597,66.13151282616333,30.147367363974418,,86.15625
Richard Corliss,83.990430622009569,74.866940867644885,47.382348448542686,79.523809523809518,82.228571428571428,57.838976797463211,81.111111111111114,79.387755102040813,85.0,83.175757575757572,58.067601531061456,70.387035432240694,,76.54668774915848,84.277310924369743,83.3125,78.987499999999997,82.925887173213184,81.212121212121218,82.239130434782609,84.534124629080111,76.277820269031551,20.175709661960109,86.870967741935488,57.205865618687447,77.758533582253676,16.303603767240492,,69.580391102523308,0.0,,82.320855614973254,,,83.060000000000002,0.0,,84.486725663716811,84.545454545454547,69.535232554095785,0.0,84.425925925925924,,54.552379039572756,,,19.360529473598085,81.632352941176464,83.862745098039213,85.714285714285708,85.900000000000006,82.612612612612608,83.240506329113927,82.672413793103445,,11.208727589977839,,25.840600597692358,51.203505581489679,72.030404873738917,,,48.375849303108907,80.177777777777777,,,49.675042728310885,42.587770089450537,57.418085596693992,70.560396611009551,31.07874468130219,51.967737008079077,0.0,32.607207534480985,49.286959798439582,18.85104185587182,,,,0.0,16.813091384966757,75.494845360824741,80.208333333333329,88.367346938775512,,85.021276595744681,46.709826504467244,,0.0,,,80.0,44.13535934455237,82.165680473372788,68.016596966456433,,37.477237678716477,83.803921568627459,16.914988908512012,0.0,79.213139133269095,59.605816141155806,73.17808867504796,0.0,,,,61.735497339608095,,18.85104185587182,16.303603767240492,,76.436170212765958,0.0,81.666666666666671,58.447808132173343,,78.359759357374202,,,83.4375,40.694980307697179,,83.125,80.909090909090907,0.0,,,,47.412229910549456,49.611413189154241,,49.827889013628763,,,,78.41935483870968,54.159399402307642,,,0.0,,0.0,0.0,,29.824359856503261,29.070675672403901,0.0,17.322579002693026,,84.009009009009006,81.0,0.0,75.617996946619968,32.607207534480985,,81.194444444444443,83.431372549019613,83.314102564102569,84.739637212334387,100,28.938896686851876,39.59799201788482,,79.361802315908392,,85.449101796407192,24.763908906121845,86.92307692307692,63.696396232759504,0.0,85.174242424242422,80.581568843843868,84.34210526315789,80.604651162790702,85.472222222222229,68.683957180857362,42.796959889006295,,81.967213114754102,38.707551036856152,84.741935483870975,0.0,44.778217137741152,74.672241269968353,0.0,0.0,0.0,42.01993315492453
Richard Roeper,84.491379310344826,22.072179677195553,,0.0,85.634920634920633,78.15625,72.960492655990379,24.54857056780774,85.494305222137683,82.960000000000008,54.408820147363357,50.510466805432166,25.517593090221204,,0.0,,79.5,73.159211175724963,57.230145462753065,87.044444444444451,63.059432270431913,83.75,84.90384615384616,73.366935355499692,18.035861667509796,,0.0,51.082591833972657,74.558665228778125,19.564324520688594,,80.499881173873533,,,,0.0,,0.0,46.007423098385019,58.900801111529233,,82.954545454545453,46.096930870976927,41.266200107330079,33.116695152207249,57.408963366446102,31.690129822573709,34.339465434750288,37.666516656891808,29.609021518189163,55.177508999754551,33.728080293478769,84.830188679245282,25.086916413592999,61.131417387213766,51.209728061057518,62.526978074731275,,63.625446201741987,,80.533333333333331,46.770963307271167,37.382598189628808,33.786297604297431,0.0,78.027777777777771,60.213419002832751,63.289017976617714,65.011017765368763,79.366666666666674,,27.886314811676336,50.183538217694732,19.87001709132435,0.0,79.642374344297977,,,,,68.701428090309435,72.372093023255815,77.207546972010135,51.654716862513155,,37.051779670836794,66.662878199463051,0.0,,25.983868504039535,,,0.0,82.099999999999994,58.930925251959522,16.507398814331001,0.0,,,0.0,,35.154645623112316,55.865317283685009,17.628271573328782,49.447948895285535,46.832520193386131,54.983055716200965,0.0,63.736291926832131,33.218460669771417,,0.0,79.982456140350877,,59.289822482483018,,,32.09771991675472,,37.761156145979477,,33.626182769933514,,53.266930433281054,,41.273181510203067,48.834388159062541,,,,,38.991469504119159,13.959960725699672,56.803963528455967,0.0,48.140234544335826,64.507230054994409,65.454400665729352,26.917292289262871,25.948269766849407,67.865381462672374,33.626182769933514,58.021626197876252,44.952680813895938,0.0,,,,21.533833831410295,,80.785714285714278,,,,,,81.764705882352942,82.383333333333326,85.661290322580641,73.237483919349089,28.938896686851876,100,68.95134892196215,36.886903523381619,0.0,,0.0,,31.282539728392695,71.443575232547914,73.457680804253926,,81.28947368421052,85.086956521739125,83.282051282051285,0.0,64.681260351905365,68.208383390642553,,83.0,52.10701991694588,87.236363636363635,,,67.518180006725075,82.866666666666674,,,64.507230054994409
Jessica Kiang,86.5,40.032503884083503,,10.801137495796826,81.692806980474884,79.270036059830602,35.562235717293326,75.113140171723401,91.0,82.111111111111114,0.0,61.656768954614925,,,0.0,,81.281365360073536,66.509653733039713,64.623250252935051,86.083333333333329,66.452012191540632,86.130434782608688,68.393906686005764,75.791767784245209,14.265653296335431,,,44.870948666961581,41.357456731310855,,,78.550775942764318,0.0,,23.041202199609017,79.111910926879659,,,56.131526853876174,26.163608105163512,0.0,85.270270270270274,0.0,18.13775919105505,17.83206662041929,0.0,70.003598675588862,17.83206662041929,67.609006872275415,62.215610063400909,68.890618143523781,78.694690733910818,86.853333333333339,54.286157281246197,37.396391141107884,43.636811602857549,65.783452232341418,,76.760634077826495,,50.510466805432166,61.741068875209557,,48.375849303108907,,61.31667461162688,59.913835588802826,46.973227781748072,51.356351866807557,85.212121212121218,,0.0,,0.0,0.0,37.761156145979477,,,,18.952939379417074,30.901051548073781,71.088888888888889,87.451612903225808,77.961781350728799,,81.34375,82.416666666666671,0.0,18.239656714600301,0.0,,,0.0,84.192307692307693,77.248856520951819,0.0,27.886314811676336,,0.0,15.89601367305948,68.39181238061812,59.178405733825514,57.747459612710522,46.534225652946681,0.0,71.658445761854438,28.938896686851876,38.619161423650915,,81.555555555555557,,,78.261904761904759,,88.631578947368425,0.0,,67.755795597332252,,31.07874468130219,,,,82.053815801067756,,39.275387971382159,24.871578075278894,,,,0.0,20.073812138414858,,17.83206662041929,,28.639998995775699,,74.333417818681582,0.0,,42.056403939172569,42.398491111275199,43.344886002151874,,,,,,,16.507398814331001,84.75,12.22770282543037,,4.4834910359911353,0.0,,69.985543084944894,91.151515151515156,83.200000000000003,84.706896551724142,39.59799201788482,68.95134892196215,100,45.688270136305142,,,48.202433742391946,,47.805111105730859,84.387755102040813,85.125,23.364209707080171,86.523809523809518,85.163265306122454,87.978723404255319,,55.054835162305665,88.84905660377359,,83.157303370786522,83.0,87.085106382978722,,,0.0,55.716482135123982,,0.0,82.948275862068968
Joe McGovern,70.805397988131105,0.0,,,54.414341832087402,48.712359572876323,18.647246808781315,,36.173620858564846,52.614333994745827,28.747668164932747,45.744021821104191,,,,,56.705762422713782,25.840600597692358,40.032503884083503,50.428734658497802,16.914988908512012,29.957871922304406,26.055938936006463,28.747668164932747,16.303603767240492,,,28.209322319147489,46.797626930227516,,,47.948669997940272,19.462426997143339,,0.0,41.968603513412297,,,,,,77.377246278077251,,,0.0,29.609021518189163,,,0.0,0.0,,0.0,64.536121479274726,,29.754076875213901,0.0,25.948269766849407,,31.07874468130219,,17.322579002693026,35.58444789696312,0.0,,,47.993733589814205,33.829977817024023,,34.747055528931298,64.049056411506626,,0.0,,,0.0,17.933964143964541,,,,,36.625482276927464,30.569257063575925,26.163608105163512,44.859117827554563,,19.15673442650758,62.587861208202291,,,0.0,,,,50.347002511563446,30.25503653313147,0.0,,,,,18.13775919105505,17.730169096874036,,25.517593090221204,,,,,,53.725469289234695,,0.0,49.623549702364372,,45.568420969583642,,,,,,,,,35.052748099567062,,0.0,,,,,,19.054836902962325,,,,,38.707551036856152,0.0,,,18.035861667509796,,0.0,17.83206662041929,,,,,0.0,,47.148828633268622,,,,,,38.045074613242484,45.041618415021979,67.863750681138555,50.183538217694732,,36.886903523381619,45.688270136305142,100,,,0.0,,0.0,39.370027460469828,47.500030336309734,,52.961237862645298,64.391209857053781,38.328993080505484,,39.464666949557504,38.328993080505484,,38.707551036856152,28.639998995775699,46.847386449930106,,,16.099808720149987,47.148828633268622,,,56.785756022649508
Brian Lowry,58.326041865231311,,0.0,66.096338158107827,,17.322579002693026,72.469913623353946,0.0,0.0,67.659955634048046,0.0,33.626182769933514,0.0,33.626182769933514,85.13513513513513,86.075000000000003,53.645234527040223,18.341554238145555,30.773052110666431,,87.838709677419359,,,0.0,,,62.627834675930707,,,0.0,,85.129032258064512,,,66.839972229356121,,,40.789619796784848,27.993983980833388,19.360529473598085,,25.086916413592999,,,,,,48.910811301721481,62.621805558918211,51.491252568644434,35.664133240838581,64.391209857053781,0.0,69.27857818133927,0.0,0.0,,,0.0,46.534225652946681,,,0.0,47.568109515795335,0.0,,,,50.173832827185997,0.0,,,,,,,,,,,,23.687217214551328,35.664133240838581,,,51.509198152125435,,,,,,50.046242683357754,0.0,65.087331044697592,,,,62.361783984241505,0.0,53.496199861257871,0.0,,18.341554238145555,,0.0,,,,,,,,77.115384615384613,,37.382598189628808,23.687217214551328,,28.532329826618643,,,50.439274154900282,0.0,,,63.318458809854462,,,,,,0.0,,15.794116149514227,0.0,,,,,0.0,,,,,,,,,,0.0,,43.534164980327219,31.995822393209469,,48.22196669127019,,,83.314285714285717,,84.288888888888891,,79.361802315908392,0.0,,,100,,83.63433759652132,,62.100796140434177,,,75.83461110186802,,45.770002283239499,34.441362958295542,66.827634013807156,,,,0.0,,84.444890648117578,,0.0,0.0,0.0,0.0,,
Todd VanDerWerff,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,100,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
A.O. Scott,83.958333333333329,60.410920174127845,65.839264165198813,81.714285714285722,85.088888888888889,76.54668774915848,82.692307692307693,82.41935483870968,83.200000000000003,85.780269058295971,18.54534928523606,75.353630481771603,0.0,71.658445761854438,84.793427230046944,81.894409937888199,82.926229508196712,73.78165896961309,81.788461538461547,85.410164805828444,84.651111111111106,65.288806138578494,19.971914614869604,85.710000000000008,31.793805157464579,88.666666666666671,83.571428571428569,16.303603767240492,84.86486486486487,,,82.858407079646014,,0.0,83.449074074074076,0.0,,85.204819277108442,83.235294117647058,55.78889414102607,76.891304347826093,82.705128205128204,,51.967737008079077,,,15.284628531787963,83.733333333333334,84.823008849557525,83.225806451612897,87.871428571428567,86.845238095238102,85.637168141592923,48.290234168152224,,15.284628531787963,,31.588232299028455,71.540402119495781,83.63433759652132,,,18.035861667509796,80.098591549295776,,,53.834584578525742,,69.542790076352034,74.268512518528752,67.146617695367311,84.36363636363636,,19.360529473598085,53.837511353302013,0.0,,,30.569257063575925,,27.132630627576976,73.666666666666671,84.909090909090907,88.84615384615384,,84.509316770186331,60.736573621923704,,0.0,,0.0,81.101694915254242,,84.974489795918373,75.863235179969564,,85.112499999999997,82.9296875,82.047277444780036,85.569620253164558,77.88069902360057,52.731968434668474,46.618117021953289,0.0,,,,67.782160892622343,,82.542857142857144,0.0,,77.885572139303491,,83.203883495145632,79.354838709677423,,85.714285714285708,,,80.36363636363636,0.0,,80.392979637265114,86.15384615384616,30.773052110666431,,,,,27.45563813504813,,46.358624801426132,,,,71.545867239341661,44.13535934455237,,,,,0.0,15.18273100824271,,,0.0,73.650205376177311,27.512331357218333,,83.333333333333329,80.178861788617894,,80.425531914893611,0.0,,80.745644599303134,84.285714285714292,83.640845070422529,85.555555555555557,85.449101796407192,0.0,48.202433742391946,0.0,83.63433759652132,,100,66.233390304414499,43.022208622535615,60.883133471013899,0.0,83.971774193548384,64.844749177733561,87.025316455696199,82.487804878048777,83.805194805194802,65.565883137523244,51.203505581489679,0.0,80.259740259740255,32.366705267982411,86.898507462686567,,14.265653296335431,78.513116043254158,,30.569257063575925,,74.169533747419578
Kevin Thomas,17.83206662041929,77.604381051887643,0.0,40.388195849727317,34.237567911205034,0.0,0.0,0.0,19.360529473598085,38.423632569593153,,35.963005853313788,0.0,,66.844775445686025,0.0,28.532329826618643,,33.407739647946755,,43.110009048295886,0.0,,62.233599433400315,,,18.341554238145555,,35.664133240838581,,,65.905370445699901,,,12.737190443156635,,,34.135670387659779,,,0.0,0.0,,,,,,0.0,12.737190443156635,15.284628531787963,36.68310847629111,,47.675631187830284,49.039288160613744,,,,0.0,0.0,36.152284831489126,,0.0,,46.01519872404257,,,,,0.0,,0.0,57.544361864951867,,,,,0.0,19.360529473598085,,,,10.189752354525309,18.341554238145555,,,62.874522187606289,,,,0.0,,25.3022547519071,52.39899565643173,15.284628531787963,,0.0,81.387096774193552,,17.118783955602517,,0.0,,,,,,,,,,15.284628531787963,,58.919166515302543,,36.814761255102795,0.0,,32.09771991675472,,,45.65622139534392,,,,47.404645221926629,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,53.943216976675124,,,42.144204364932847,58.428469129226606,24.763908906121845,20.379504709050618,,,65.076484817802623,50.673931099300873,61.838765502359749,0.0,24.763908906121845,,,,,,66.233390304414499,100,79.88537826414931,0.0,,71.073522672814022,,,30.470374871445571,,,,,0.0,0.0,68.835195280978695,,18.341554238145555,,,,,20.277607185505364
Stephen Holden,84.0,64.348286118827318,83.787878787878782,83.684210526315795,69.28638944997742,86.111111111111114,84.81481481481481,82.58064516129032,87.741935483870975,83.829545454545453,0.0,69.053081349470006,16.813091384966757,85.0,85.317757009345797,81.700000000000003,81.925675675675677,55.119356861713975,78.455882352941174,56.377781594158876,83.874524714828894,63.231007877647393,,81.625,38.802190525943821,37.70208371174364,84.86486486486487,0.0,85.925925925925924,,,82.257731958762889,,,84.436046511627907,55.024662714436673,,84.172413793103445,84.002770801792337,0.0,82.872340425531917,80.27272727272728,,54.836391894836488,,,,83.879999999999995,84.25,68.473625950216459,86.571428571428569,85.432098765432102,81.782608695652172,46.618117021953289,0.0,25.840600597692358,0.0,0.0,74.480418644954511,85.348837209302332,,38.415366376560414,,84.456140350877192,,0.0,56.401202370125922,,79.711074899270457,67.984804962625205,72.218154810962019,86.25,0.0,27.993983980833388,28.532329826618643,,0.0,0.0,28.209322319147489,,,78.587500000000006,58.141351344807802,67.580278152825429,0.0,84.075268817204304,66.341166466450488,,19.360529473598085,0.0,,82.551020408163268,23.687217214551328,86.922222222222217,17.83206662041929,,84.572815533980588,84.775362318840578,83.111111111111114,84.0,48.092228890149663,27.993983980833388,38.802190525943821,0.0,,,,51.96831897980352,,72.507828479534481,,,78.571428571428569,,85.507936507936506,85.508196721311478,0.0,83.452380952380949,,,85.161290322580641,32.607207534480985,,32.607207534480985,85.588235294117652,0.0,,0.0,0.0,18.341554238145555,44.778217137741152,,37.571877167804146,,,,56.52938692096712,53.125895507331563,,0.0,,,0.0,,,23.902555552865429,,87.096774193548384,35.016610962437106,,84.661654135338352,79.0,,81.898734177215189,,,80.77653631284916,83.584905660377359,84.110638297872342,85.675675675675677,86.92307692307692,31.282539728392695,47.805111105730859,0.0,62.100796140434177,,43.022208622535615,79.88537826414931,100,57.423556883760796,,84.311688311688314,70.623432149521221,87.79661016949153,81.678571428571431,81.546391752577321,56.562203530504384,49.039288160613744,,83.409090909090907,67.7015349419476,85.675105485232066,,,65.23572580838453,,30.147367363974418,,81.055305159624183
