,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Stephen Holden,-2.4146341463414633,-6.6875,-4.6969696969696972,4.5864661654135341,-0.82352941176470584,2.2222222222222223,-5.9259259259259256,8.387096774193548,-4.5161290322580649,7.7954545454545459,22.0,-1.9047619047619047,-17.5,-5.0,0.065420560747663545,-7.052941176470588,0.46621621621621623,3.6363636363636362,14.691176470588236,-6.333333333333333,-8.171102661596958,5.384615384615385,,-2.6041666666666665,-16.0,2.5,-1.6216216216216217,-20.0,-3.3333333333333335,,,2.3505154639175259,,,-2.1627906976744184,2.5,,-2.896551724137931,0.0,-10.0,-2.2340425531914891,-8.9272727272727277,,-7.0,,,,-8.2799999999999994,3.75,-4.666666666666667,-3.1428571428571428,-4.6913580246913584,-12.347826086956522,-6.25,70.0,20.0,22.0,40.0,2.3529411764705883,0.69767441860465118,,-4.75,,0.80701754385964908,,20.0,-5.4545454545454541,,10.037037037037036,-11.111111111111111,-13.947368421052632,-1.4423076923076923,0.0,13.333333333333334,-10.333333333333334,,50.0,30.0,0.66666666666666663,,,-2.5874999999999999,7.7777777777777777,-7.5,-20.0,1.4946236559139785,-6.5,,5.0,-10.0,,1.5306122448979591,26.666666666666668,-0.92222222222222228,-12.5,,5.2135922330097086,-6.166666666666667,0.94444444444444442,-1.3333333333333333,-14.444444444444445,0.0,-6.0,0.0,,,,-7.333333333333333,,10.739130434782609,,,-3.831168831168831,,-4.5555555555555554,0.39344262295081966,-5.0,-1.3095238095238095,,,-10.32258064516129,-10.0,,-15.0,-2.6470588235294117,25.0,,-50.0,-8.0,0.0,-1.0,,-19.800000000000001,,,,3.0909090909090908,-1.4285714285714286,,10.0,,,-15.0,,,-6.0,,-0.64516129032258063,10.0,,1.2030075187969924,-20.130434782608695,,-1.139240506329114,,,-7.994413407821229,-2.4528301886792452,-6.5446808510638297,-2.9729729729729728,0.76923076923076927,-0.75,-20.0,47.0,-11.666666666666666,,5.0,-8.9655172413793096,100,-6.666666666666667,,-8.2987012987012996,-1.7894736842105263,-4.0677966101694913,0.14285714285714285,-6.7835051546391751,1.7777777777777777,8.5714285714285712,,2.0454545454545454,4.666666666666667,-0.0042194092827004216,,,-1.2666666666666666,,6.666666666666667,,2.2307692307692308
Dave Calhoun,-4.7027027027027026,-15.0,,,-9.3076923076923084,5.0,-1.25,0.0,-6.0,2.8799999999999999,-4.0,8.0,,,17.5,-3.5,1.8571428571428572,0.0,4.333333333333333,-1.9444444444444444,-3.7407407407407409,1.4634146341463414,-11.928571428571429,4.5,24.25,,,10.0,-6.25,,,8.235294117647058,,,35.0,-6.3636363636363633,,-31.0,10.0,-10.0,,1.7066666666666668,,-6.666666666666667,1.0,5.0,9.1666666666666661,-23.666666666666668,0.94444444444444442,-2.5,-16.470588235294116,-11.0,-6.068965517241379,-15.0,10.0,5.0,-13.666666666666666,,0.0,,-4.6363636363636367,12.909090909090908,-11.0,10.0,,7.8571428571428568,-1.8181818181818181,3.3333333333333335,-3.2857142857142856,-0.43478260869565216,,8.0,-20.0,2.5,42.0,2.2222222222222223,,,,,-7.166666666666667,7.3095238095238093,3.4615384615384617,-14.736842105263158,,-9.3478260869565215,-4.3703703703703702,,,,,5.0,20.0,1.4528301886792452,-12.608695652173912,,-8.0,33.0,,-13.333333333333334,-11.111111111111111,0.0,-10.76923076923077,-7.5,-35.0,-12.777777777777779,18.75,3.7777777777777777,10.0,4.7599999999999998,,,2.5,,-3.5333333333333332,,,1.3999999999999999,,-12.666666666666666,,,,-11.764705882352942,,15.875,5.5,,,,,29.5,,-12.666666666666666,,-12.666666666666666,1.8999999999999999,,-28.0,,-10.0,0.0,-5.333333333333333,22.0,,,,-30.0,20.0,0.0,0.0,-27.0,,-10.0,,,-13.952380952380953,-4.7058823529411766,0.5,-10.0,6.666666666666667,-3.6842105263157894,-3.693877551020408,8.0,,,-5.0,10.0,6.666666666666667,100,6.5,-13.666666666666666,2.5,-3.1111111111111112,-6.1632653061224492,,2.2666666666666666,1.3636363636363635,,-1.518987341772152,11.9375,0.40425531914893614,,30.0,-0.40000000000000002,17.272727272727273,,,4.2285714285714286
John Bleasdale,-12.191489361702128,-30.0,,,-15.045454545454545,-1.3157894736842106,-11.666666666666666,14.285714285714286,-7.5,-3.7727272727272729,-9.0,-5.7142857142857144,,,,,-7.9000000000000004,-2.2222222222222223,6.666666666666667,-5.0285714285714285,9.2222222222222214,0.0,-13.142857142857142,-0.5,4.7999999999999998,,,-17.142857142857142,-10.0,,-35.0,7.0,,,30.0,-4.117647058823529,,,8.8888888888888893,-30.0,,-1.3333333333333333,-13.0,-13.333333333333334,,-8.0,2.0,,-6.4444444444444446,-17.5,-2.5,-12.5,-11.116666666666667,,-26.666666666666668,-30.0,-14.0,,-12.5,,-5.0,-1.8333333333333333,,20.0,,-2.2000000000000002,-10.0,-11.428571428571429,-3.75,-17.5,,10.0,-40.0,0.0,,-12.142857142857142,,,,20.0,-12.199999999999999,2.2962962962962963,-2.7999999999999998,-20.833333333333332,,5.7142857142857144,-8.5999999999999996,0.0,0.0,-15.0,,,,-8.625,-16.470588235294116,,,13.0,13.0,,10.0,-7.5,0.0,-4.2857142857142856,-15.0,-13.5,-2.0,,-23.0,-1.9285714285714286,,,-8.3333333333333339,,-3.1428571428571428,10.0,,-10.25,0.0,,,-10.0,,-13.333333333333334,,4.0,1.3999999999999999,,,,,12.0,5.0,-31.5,,-2.5,8.5,6.0,,,6.0,0.0,5.0,-35.0,,,,,,0.0,-0.76923076923076927,,,,,,-2.1176470588235294,-11.785714285714286,-1.3255813953488371,-10.789473684210526,20.0,-10.699999999999999,-8.1999999999999993,-5.166666666666667,,,20.0,,,-6.5,100,-3.0,-8.7586206896551726,-14.285714285714286,-2.9655172413793105,,-14.0,-11.891891891891891,,-3.4375,-5.1428571428571432,-7.7878787878787881,,,-31.0,-5.0,,,-1.1428571428571428
Lisa Schwarzbaum,8.4746835443037973,7.3809523809523814,-10.5,-2.25,-3.9487179487179489,5.9411764705882355,9.8545454545454554,13.0,0.171875,14.777777777777779,,6.5384615384615383,16.0,-4.4000000000000004,8.8522167487684733,-5.4473684210526319,13.284210526315789,18.0,25.5,,3.0078328981723237,-6.666666666666667,-5.0,8.5066666666666659,-7.0,4.6060606060606064,4.78125,,7.333333333333333,,,9.3108614232209739,,,-2.9065420560747666,,,3.3374999999999999,13.351351351351351,17.777777777777779,,10.157894736842104,,6.6363636363636367,,,20.0,10.141592920353983,13.174418604651162,2.8918918918918921,4.421875,3.7549668874172184,4.1857142857142859,5.4387096774193546,,,8.0,17.5,-2.0,19.399999999999999,,,,7.1818181818181817,,,40.0,20.0,16.133333333333333,6.25,5.333333333333333,3.6129032258064515,,,29.714285714285715,,70.0,-37.0,,,,15.212121212121213,14.125,-2.2978723404255321,,9.5693430656934311,26.5,-25.0,,,,6.3285714285714283,13.916666666666666,9.4387096774193555,-3.0,,15.905405405405405,1.65625,0.13043478260869565,5.9230769230769234,-2.3500000000000001,14.666666666666666,1.0,,,,,7.5999999999999996,,10.800000000000001,10.285714285714286,,6.6109090909090913,,4.8734177215189876,-2.3636363636363638,,9.9722222222222214,,,3.8666666666666667,,,-7.1111111111111107,10.304878048780488,18.0,,,,13.0,30.75,,0.25,,,,6.1428571428571432,3.0,,,,,,,,-8.5,,5.1428571428571432,,-2.0,6.887323943661972,-12.583333333333334,22.699999999999999,3.0,,,27.0,7.0366972477064218,5.6299999999999999,36.0,5.6287878787878789,,11.0,,2.6956521739130435,,8.8508064516129039,-0.8125,8.2987012987012996,13.666666666666666,3.0,100,8.0,6.2465753424657535,10.144329896907216,-13.0,17.0,-17.0,,14.173913043478262,29.0,7.5714285714285712,,,13.545454545454545,,9.0,,29.75
Ignatiy Vishnevetsky,1.1307692307692307,-0.090909090909090912,,-12.0,-3.5555555555555554,8.5833333333333339,3.7272727272727271,3.0689655172413794,-11.621621621621621,2.9821428571428572,0.66666666666666663,0.29999999999999999,,,-17.0,-16.0,5.8101265822784809,9.4102564102564106,3.3999999999999999,,0.40909090909090912,9.3703703703703702,-3.9411764705882355,0.82758620689655171,5.0,,,-2.2307692307692308,-1.425,0.0,-50.0,10.492307692307692,-23.5,,17.0,7.625,,0.0,11.800000000000001,1.5,,1.8844221105527639,-16.333333333333332,5.2000000000000002,0.0,-8.0,7.9000000000000004,-7.25,6.7777777777777777,4.375,-4.8888888888888893,-0.7592592592592593,-7.7441860465116283,-6.0,6.2000000000000002,-0.46666666666666667,-12.181818181818182,9.5999999999999996,0.48648648648648651,,1.6923076923076923,14.083333333333334,-0.25,4.25,,12.142857142857142,5.4285714285714288,-4.7058823529411766,8.9285714285714288,-3.0333333333333332,,0.93333333333333335,-3.7999999999999998,2.3999999999999999,12.0,9.5,,,,15.300000000000001,0.75,1.7397260273972603,2.2941176470588234,-7.7999999999999998,,8.137931034482758,1.0689655172413792,0.0,13.25,11.0,,,5.333333333333333,1.6338028169014085,-23.0,10.0,-4.5,-75.0,,5.0,-9.5714285714285712,5.125,-2.1333333333333333,2.75,-14.75,-12.0,0.0,-16.0,4.0,-0.45945945945945948,,-23.0,-5.6321839080459766,,1.3584905660377358,-17.0,,7.0,,5.7999999999999998,-28.0,6.9333333333333336,-2.0,-18.120000000000001,,8.4166666666666661,4.0,,,,,-5.0,-14.272727272727273,-12.0,8.0,-5.666666666666667,4.2857142857142856,-2.5294117647058822,-13.0,,1.0,-2.0,-3.5555555555555554,-4.0,3.0,,,8.4444444444444446,3.4166666666666665,-14.5,7.63768115942029,-52.5,,-50.0,,,-10.621621621621621,-1.7352941176470589,-1.4948453608247423,-4.0,3.0357142857142856,-6.7105263157894735,0.0,-5.125,,,-7.1428571428571432,,1.7894736842105263,-2.5,8.7586206896551726,-8.0,100,-5.8421052631578947,8.3448275862068968,-5.0,-0.76923076923076927,1.9666666666666666,,5.8135593220338979,8.1463414634146343,-1.9411764705882353,,50.0,14.425000000000001,4.3928571428571432,-47.0,-11.4,9.5250000000000004
Kenneth Turan,1.3250883392226149,4.7435897435897436,,1.1538461538461537,-6.8901098901098905,8.6111111111111107,5.8974358974358978,13.5,-2.0129870129870131,8.2135416666666661,7.166666666666667,12.5,,6.666666666666667,7.195876288659794,-8.0,6.2142857142857144,7.7358490566037732,10.017543859649123,6.0333333333333332,-0.80082987551867224,10.46875,-1.5333333333333334,7.6730769230769234,2.9565217391304346,-0.5,15.0,-6.3636363636363633,4.6808510638297873,0.0,,3.5767441860465117,-5.0,0.0,11.5,13.076923076923077,,-2.4452554744525545,11.707317073170731,-8.125,-15.0,6.5499999999999998,-7.0,-4.2857142857142856,-0.20000000000000001,7.0,11.0,5.3835616438356162,4.9016393442622954,-3.8235294117647061,1.3999999999999999,-40.0,1.3144654088050314,-1.271186440677966,17.5,11.111111111111111,2.4500000000000002,12.0,1.0526315789473684,-1.1111111111111112,7.3636363636363633,24.32,11.285714285714286,12.837209302325581,-25.0,4.5333333333333332,6.8181818181818183,-1.5,14.666666666666666,5.125,-25.0,5.833333333333333,-3.3333333333333335,5.7142857142857144,22.25,4.7857142857142856,,0.0,,,1.5625,9.102189781021897,9.6341463414634152,-4.0,0.0,6.6349206349206353,8.0447761194029859,,10.0,8.0,,5.208333333333333,5.7142857142857144,2.7583643122676582,-9.3181818181818183,0.66666666666666663,12.63265306122449,-9.8000000000000007,,-0.27777777777777779,4.4000000000000004,10.0,0.80000000000000004,10.0,-12.5,10.6,0.0,1.1176470588235294,1.0,12.971830985915492,5.0,-50.0,3.2442748091603053,-13.0,4.0,3.75,,12.222222222222221,0.0,0.0,4.0,5.0,,-3.1481481481481484,7.2727272727272725,12.333333333333334,18.571428571428573,,-15.0,,23.5,7.8181818181818183,-19.75,7.5714285714285712,0.0,-4.0,6.806451612903226,8.8461538461538467,42.0,,14.545454545454545,0.0,14.0,7.2000000000000002,-8.5,-7.0,,6.0,11.428571428571429,25.0,3.2057416267942584,-15.553191489361701,13.333333333333334,4.0,,,-4.8168316831683171,4.5185185185185182,3.1557562076749437,3.8461538461538463,1.4473684210526316,-4.2173913043478262,8.4285714285714288,6.1538461538461542,5.7142857142857144,5.0,3.6075949367088609,,4.0677966101694913,3.1111111111111112,14.285714285714286,-6.2465753424657535,5.8421052631578947,100,6.9942857142857147,-0.5,1.8529411764705883,8.1481481481481488,5.0,7.0270270270270272,21.318181818181817,3.2280701754385963,,2.5,7.1833333333333336,5.4901960784313726,16.399999999999999,30.0,20.712121212121211
Rene Rodriguez,-5.7675840978593271,-3.2000000000000002,,4.5,-13.447916666666666,3.6511627906976742,-8.2941176470588243,3.0892857142857144,-9.462025316455696,0.75510204081632648,-12.0,-3.0666666666666669,-12.0,-45.0,1.0133333333333334,-36.0,1.1028037383177569,1.4523809523809523,2.2250000000000001,-0.9910714285714286,-5.453125,2.6481481481481484,-10.541666666666666,-0.56140350877192979,0.95833333333333337,-15.0,-7.5,-16.75,-8.6363636363636367,-23.75,,-0.1951219512195122,-20.666666666666668,,-1.75,3.9230769230769229,,-7.0,1.975609756097561,-17.166666666666668,,0.68518518518518523,-6.333333333333333,-1.5263157894736843,0.0,1.0,15.6,-3.7096774193548385,1.3888888888888888,-11.942857142857143,-6.1142857142857139,-7.8642857142857139,-7.1235294117647054,-9.1891891891891895,-1.5,-0.25,-8.3076923076923084,17.0,1.8,65.0,-3.6666666666666665,18.75,3.3333333333333335,-1.2727272727272727,,-3.3636363636363638,-0.6428571428571429,-10.464285714285714,5.4000000000000004,-6.5636363636363635,,-8.384615384615385,-9.0,-5.5,17.666666666666668,-9.8888888888888893,,,,12.0,-16.09090909090909,2.2291666666666665,3.2982456140350878,-10.090909090909092,,-0.9147286821705426,2.5476190476190474,,23.0,5.0,,-3.7999999999999998,-16.25,0.0990990990990991,-12.707317073170731,,6.5714285714285712,4.5,,-6.7857142857142856,-2.736842105263158,-0.44444444444444442,-12.15,-6.0,-18.199999999999999,-13.800000000000001,4.666666666666667,-5.8636363636363633,-25.0,6.4000000000000004,,,-2.9856459330143541,,-3.2540983606557377,,,3.4186046511627906,,-6.5,4.741935483870968,-6.833333333333333,,-14.018518518518519,-3.125,10.0,9.8000000000000007,,,,0.25,-13.0,-17.181818181818183,-3.7777777777777777,8.6666666666666661,-28.75,-1.5555555555555556,-1.7333333333333334,,,1.3333333333333333,3.25,0.83333333333333337,-17.0,-33.0,,,10.142857142857142,3.6000000000000001,,-3.4382716049382718,-20.982758620689655,28.333333333333332,-4.5,,,-12.669117647058824,-5.5433070866141732,-1.4105263157894736,-4.5111111111111111,-0.34108527131782945,-10.923076923076923,-4.8723404255319149,-3.7999999999999998,-3.0,,-3.1707317073170733,-2.3333333333333335,-0.14285714285714285,6.1632653061224492,2.9655172413793105,-10.144329896907216,-8.3448275862068968,-6.9942857142857147,100,,-2.2727272727272729,2.5,,-3.4529914529914532,9.695652173913043,-1.6982758620689655,,,-1.7250000000000001,-2.5666666666666669,-2.0,5.0,2.9024390243902438
Mike Clark,-13.5,23.0,25.0,7.6039603960396036,,13.0,2.5769230769230771,,,9.526315789473685,,-1.0,,4.2631578947368425,7.0185185185185182,-1.8983050847457628,8.258064516129032,23.0,,38.0,0.0,,-12.0,25.5,-17.0,3.0,3.3333333333333335,,,,,3.8999999999999999,,,8.735294117647058,,,,,,0.75,17.0,,,,,,,0.0,,,,-4.0,2.9210526315789473,,13.0,,,,8.5,,,,30.0,,13.0,3.0,,14.625,35.0,-8.0,5.7894736842105265,3.0,,,,,,13.0,,,-12.0,,-7.666666666666667,,1.3333333333333333,0.0,,,,-25.0,,45.0,8.806451612903226,,,63.0,-2.6704545454545454,23.0,,,,,,,,,,,,,,4.1818181818181817,,,-0.5,,,,,-50.0,55.0,,,-2.8571428571428572,,,,-25.0,,,,,,,,,,,,,,,,,33.0,,42.5,,,0.22413793103448276,-14.0,,7.9344262295081966,-17.0,,-18.5,-2.3571428571428572,2.5,-1.5833333333333333,-4.6388888888888893,38.0,,,-0.30769230769230771,,8.7922077922077921,,6.7835051546391751,,,13.0,5.0,0.5,,100,,,,,25.5,0.13207547169811321,,,-24.5,,,,
Susan Wloszczyna,-0.071428571428571425,-5.666666666666667,,14.357142857142858,-9.3478260869565215,2.1428571428571428,-0.45000000000000001,7.4375,-3.52,4.833333333333333,5.2999999999999998,-5.2000000000000002,0.0,,7.875,-13.333333333333334,4.0909090909090908,9.875,12.777777777777779,6.0666666666666664,2.3076923076923075,9.2307692307692299,-9.0555555555555554,6.666666666666667,4.0769230769230766,,-20.0,-6.333333333333333,1.0416666666666667,0.0,-20.0,4.166666666666667,-12.25,,-3.0,2.3333333333333335,,,13.0,-17.0,-12.5,4.08411214953271,-14.5,6.833333333333333,12.666666666666666,-13.5,9.0,,9.7727272727272734,6.0,-9.7142857142857135,-1.7931034482758621,-6.9655172413793105,-19.857142857142858,4.5,1.6000000000000001,5.8571428571428568,18.0,2.8076923076923075,21.0,-18.75,21.166666666666668,,7.166666666666667,,-12.428571428571429,4.0,5.333333333333333,10.857142857142858,2.3333333333333335,,4.125,11.666666666666666,21.428571428571427,,-1.2,,,,,4.75,-1.803921568627451,15.5,-5.666666666666667,-10.0,7.7000000000000002,11.055555555555555,,5.75,-13.5,,,-11.333333333333334,3.7804878048780486,-18.199999999999999,,-18.5,,21.0,-2.5,-4.5,2.0,0.77777777777777779,-7.5,,,-11.25,4.5,-6.0,7.75,,,-0.86206896551724133,,0.14285714285714285,25.333333333333332,,1.2,,,4.0,-14.666666666666666,,-16.0,0.0,21.111111111111111,,,,,,-8.0,,-17.0,,9.0,5.5294117647058822,3.7058823529411766,,14.0,17.399999999999999,-5.0,3.5,,,,,15.0,0.5,-1.0,4.6388888888888893,,,26.142857142857142,,,-9.8333333333333339,0.91428571428571426,3.0408163265306123,4.8125,3.2307692307692308,1.1538461538461537,-0.55555555555555558,-6.2000000000000002,,,15.631578947368421,,-1.7777777777777777,-2.2666666666666666,14.0,-17.0,0.76923076923076927,-1.8529411764705883,2.2727272727272729,,100,4.666666666666667,,5.4761904761904763,6.8181818181818183,0.90697674418604646,,,15.857142857142858,2.0,,,3.78125
Guy Lodge,-0.63157894736842102,-1.6666666666666667,,-5.0,-5.0,6.7241379310344831,13.333333333333334,2.0,-2.2727272727272729,3.0909090909090908,3.5,-3.0769230769230771,-15.0,,30.0,48.0,4.0666666666666664,10.37037037037037,-1.0,0.86111111111111116,1.3333333333333333,7.5757575757575761,0.55555555555555558,6.117647058823529,-2.0,,,-18.333333333333332,-5.7142857142857144,,,6.7894736842105265,-18.600000000000001,,3.3333333333333335,-1.0,,,3.3333333333333335,-6.666666666666667,30.0,2.2209302325581395,5.0,1.6666666666666667,6.333333333333333,5.4000000000000004,1.5,,2.625,-5.625,-3.3333333333333335,-4.666666666666667,-3.75,-26.666666666666668,-1.4285714285714286,5.0,-2.3999999999999999,20.0,-4.0,-10.0,-9.8181818181818183,11.166666666666666,,4.125,,2.8181818181818183,8.5714285714285712,0.0,5.2307692307692308,-3.8888888888888888,-40.0,0.0,0.0,-10.0,25.0,8.5999999999999996,,,,-15.0,-7.7142857142857144,10.081081081081081,7.333333333333333,-8.0,-5.0,5.3125,2.4444444444444446,-10.0,10.0,6.666666666666667,,,10.0,6.6071428571428568,-6.666666666666667,-35.0,-5.0,-1.5,33.0,-10.0,10.0,-3.75,-6.666666666666667,-10.0,-10.0,-12.375,-10.0,3.0,7.5,4.4500000000000002,,,-8.75,,0.68421052631578949,,,-6.166666666666667,,,,5.0,,-7.0,,11.0,,,,,,42.0,-9.0,0.59999999999999998,11.0,-10.0,-1.1666666666666667,4.2857142857142856,7.5,0.0,17.142857142857142,-8.0,-2.75,6.75,-24.0,,,-8.0,10.0,-10.0,5.333333333333333,-70.0,,-45.0,10.0,,-12.4,-0.58823529411764708,-0.45454545454545453,6.666666666666667,-2.5,1.7647058823529411,-0.094339622641509441,2.2000000000000002,,,3.75,,-8.5714285714285712,-1.3636363636363635,11.891891891891891,17.0,-1.9666666666666666,-8.1481481481481488,-2.5,,-4.666666666666667,100,,6.2711864406779663,8.045454545454545,5.46875,,,1.5,0.0,,,4.5434782608695654
Dan Fienberg,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,-15.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,,,,,,,,,,3.0,,,,,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,-5.0,,,,,,,,,,,,,,,,0.0,,,,,,,-5.0,,,,,100,,25.0,,,,,,,,25.0
Peter Bradshaw,-4.3651685393258424,-7.1428571428571432,0.0,10.0,-9.6551724137931032,-1.5909090909090908,-5.7894736842105265,4.084507042253521,-10.0,0.56976744186046513,-1.8888888888888888,-6.4285714285714288,5.0,,-4.419354838709677,-17.25,-2.4936708860759493,2.3529411764705883,1.8139534883720929,-2.7941176470588234,-8.990384615384615,1.4814814814814814,-1.6000000000000001,-6.6122448979591839,1.9166666666666667,,,1.25,-6.666666666666667,-18.0,,0.053191489361702128,-37.666666666666664,-35.0,5.0,-4.3478260869565215,,-11.064516129032258,-2.6666666666666665,-11.428571428571429,-10.0,-1.6931818181818181,6.0,-2.0,-4.0,22.0,5.0,-10.204545454545455,-1.2033898305084745,-4.615384615384615,-5.7142857142857144,-8.7654320987654319,-7.0775193798449614,-15.833333333333334,,-9.0,-3.7999999999999998,0.0,-4.4444444444444446,-16.666666666666668,1.6666666666666667,11.583333333333334,,-3.064516129032258,5.0,3.3333333333333335,-8.4210526315789469,-6.666666666666667,0.17647058823529413,-3.5416666666666665,,-9.3333333333333339,-5.0,,18.363636363636363,5.833333333333333,,,,-20.0,-8.9166666666666661,7.3076923076923075,3.8775510204081631,-10.37037037037037,25.0,-4.1758241758241761,-2.3333333333333335,,-10.0,-12.857142857142858,,-12.6,-18.888888888888889,1.9384615384615385,-13.958333333333334,,-3.2222222222222223,2.0,13.0,-6.774193548387097,-2.3529411764705883,,-8.75,-7.2727272727272725,1.6666666666666667,0.125,-6.0,-2.8571428571428572,-8.0,-3.8909090909090911,-40.0,,-4.8347107438016526,,-6.9770114942528734,-40.0,,-7.4358974358974361,0.0,-41.5,-10.0,-5.7142857142857144,,-10.6,,12.272727272727273,17.0,-20.0,,,19.666666666666668,-8.0,-5.8571428571428568,-1.2857142857142858,-1.5,-3.25,6.4814814814814818,-2.7777777777777777,-29.0,0.0,5.0,0.0,-4.2857142857142856,-29.0,-18.5,-18.0,,-22.5,1.4285714285714286,-13.333333333333334,-0.57377049180327866,-26.079999999999998,-30.0,23.333333333333332,-10.0,70.0,-13.02247191011236,-4.5744680851063828,-3.0542168674698793,-8.6666666666666661,-4.2622950819672134,-0.33333333333333331,-4.7528089887640448,-6.5999999999999996,-10.0,,-5.9740259740259738,10.0,-2.0454545454545454,1.518987341772152,3.4375,-14.173913043478262,-5.8135593220338979,-7.0270270270270272,3.4529914529914532,,-5.4761904761904763,-6.2711864406779663,,100,0.51724137931034486,-4.7852348993288594,,33.333333333333336,0.5714285714285714,1.5625,0.0,-10.0,-0.9242424242424242
